form,sid,grp,ntm,loss,aic,bic,tau,pc_coef,dlp_coef,rlp_coef,mlp_coef,relt_coef
PC + dLP,177,1,1,169.6157017285477,401.2314034570953,510.396691910825,5.2876938154714885,1.0568830144863557,-1.04104703922079,,,
PC + rLP,177,1,1,164.20362682685968,390.4072536537194,499.57254210744895,9.626258733340443,0.5293004945129972,,-0.4655088381957678,,
PC + mLP,177,1,1,165.03671444968796,392.0734288993758,501.23871735310564,6.087403438466419,0.5380429294344203,,,-0.4608000752431847,
PC + RELT,177,1,1,164.03966199375557,390.0793239875112,499.24461244124086,2.7044228692518586,0.6680439068806133,,,,0.8426686788365005
dLP + rLP,177,1,1,315.1349512153957,692.2699024307914,801.435190884521,8.475059708114175,,-0.2554195125811414,-0.8019167828972009,,
dLP + mLP,177,1,1,178.92335153502214,419.84670307004427,529.0119915237739,3.048035561471864,,-0.3586828814337445,,-2.2017978074197404,
dLP + RELT,177,1,1,165.34492584298349,392.689851685967,501.85514013969663,3.127565146043454,,-0.7735828759466821,,,1.071356936954996
rLP + mLP,177,1,1,178.9856372756374,419.9712745512748,529.1365630050044,9.023142215712213,,,0.04968053543390511,-0.7506591808288736,
rLP + RELT,177,1,1,164.18984640012854,390.379692800257,499.5449812539866,9.13507913976546,,,-0.2566164306280908,,0.3514914649983807
mLP + RELT,177,1,1,165.60748097858058,393.21496195716117,502.3802504108908,2.9749647965557218,,,,-0.06648408991796449,1.0949321762496511
PC + dLP + rLP,177,1,1,163.18976490647563,388.37952981295126,497.5448182666809,8.739507812058296,0.5816235961813208,-0.5271907647503109,-0.5013871800891201,,
PC + dLP + mLP,177,1,1,164.43505072299806,390.8701014459961,500.0353898997257,6.488633548263103,0.5194990091074158,-0.5322460680071877,,-0.4124045391843231,
PC + dLP + RELT,177,1,1,163.2161471835071,388.43229436701415,497.5975828207438,7.060901408483707,0.29544483923075465,-0.6317369738895235,,,0.29886702325917536
PC + rLP + mLP,177,1,1,162.76771032145768,387.53542064291537,496.70070909664497,7.623636368493769,0.510253731402823,,-0.42838066244628464,-0.2149688968563426,
PC + rLP + RELT,177,1,1,161.09863296226837,384.1972659245368,493.3625543782664,6.8409240457141784,0.3786662740142092,,-0.498166124756865,,0.23303001546414615
PC + mLP + RELT,177,1,1,163.76276418693732,389.5255283738746,498.6908168276043,2.644264332369988,0.7632814938664426,,,-0.39044393546771067,0.6197345078755273
dLP + rLP + mLP,177,1,1,178.87850903810246,419.75701807620493,528.9223065299344,3.874379135695027,,-0.2860865720684039,0.1186104501086752,-1.747004425105782,
dLP + rLP + RELT,177,1,1,164.0052835257641,390.01056705152814,499.1758555052578,4.816870713640684,,-0.4020714905028669,-0.4745569809342357,,0.6663750333279114
dLP + mLP + RELT,177,1,1,165.34343051116286,392.6868610223257,501.8521494760553,1.983865765981966,,-1.249318596386427,,0.03906157387264517,1.7083908462331856
rLP + mLP + RELT,177,1,1,163.90371366348202,389.8074273269641,498.97271578069376,5.592734822724001,,,-0.5137816771605033,0.20216809333373625,0.6682542811536124
PC + dLP + rLP + mLP,177,1,1,162.069963652095,386.13992730419,495.3052157579197,3.05471551306993,1.3114460426688066,-1.2253801782922074,-1.0863365178343578,-0.4817653715419717,
PC + dLP + rLP + RELT,177,1,1,160.3100450912507,382.6200901825014,491.7853786362311,7.357801778445699,0.3785077483988903,-0.56857248033357,-0.459311411241181,,0.20044588384891115
PC + dLP + mLP + RELT,177,1,1,163.10230297994,388.20460595988,497.36989441360964,2.7210645336705563,0.8048193960924673,-1.4611387907201283,,-0.2621686712538248,0.6216515156499366
PC + rLP + mLP + RELT,177,1,1,161.03538747831013,384.07077495662026,493.2360634103498,2.843255000093857,0.8965405835248346,,-1.2773238360025423,0.1906261237836166,0.6589842528162767
dLP + rLP + mLP + RELT,177,1,1,163.53392975850952,389.067859517019,498.2331479707486,4.2242412465297505,,-0.7177783971250689,-0.7063242645940184,0.3738905384007292,0.934721085818362
PC + dLP + rLP + mLP + RELT,177,1,1,160.05285966361632,382.1057193272326,491.27100778096224,3.714826398596158,0.7383481423458307,-1.3610064398411892,-1.0399920152712925,0.3280735123481721,0.5591337726717548
PC,178,1,2,276.29073555288426,614.5814711057685,723.7467595594983,8.138156471402334,-0.5694400012528458,,,,
dLP,178,1,2,311.1459696375233,684.2919392750466,793.4572277287763,8.720689995134451,,-0.4066051210247297,,,
rLP,178,1,2,342.614336627557,747.228673255114,856.3939617088437,2.2379032146786173,,,1.3503939303834107,,
mLP,178,1,2,341.3334219631266,744.6668439262533,853.8321323799829,5.0918683892262315,,,,0.535005040810655,
RELT,178,1,2,282.67599186244337,627.3519837248867,736.5172721786163,6.561147357789309,,,,,0.6717273892223881
PC + dLP,178,1,2,273.8381966704132,609.6763933408263,718.8416817945558,8.3344330263547,-0.4974405824815754,-0.16780895255424588,,,
PC + rLP,178,1,2,257.6751113660456,577.3502227320912,686.5155111858209,5.179465795991645,-1.0985923497199772,,1.4220092280565864,,
PC + mLP,178,1,2,254.88132116779445,571.7626423355889,680.9279307893186,5.722923841647378,-0.9168964147353336,,,1.2569929050979942,
PC + RELT,178,1,2,204.2107843651878,470.4215687303756,579.5868571841053,2.988799303150705,-2.0231518746223864,,,,1.5760677267561876
dLP + rLP,178,1,2,305.0385573477099,672.0771146954198,781.2424031491495,10.04167246857573,,-0.36239482732910816,0.39091608367332653,,
dLP + mLP,178,1,2,298.9069466777649,659.8138933555298,768.9791818092593,6.5531988577716005,,-0.5947287938743959,,0.7146151402861475,
dLP + RELT,178,1,2,258.7222241077551,579.4444482155103,688.6097366692399,7.511732637043999,,-0.3974528168831756,,,0.5241057542191779
rLP + mLP,178,1,2,330.7830178661423,723.5660357322847,832.7313241860143,8.157632968629096,,,0.6814751879606159,0.5673980084761031,
rLP + RELT,178,1,2,278.309974475118,618.619948950236,727.7852374039658,7.198244493658318,,,0.4591393522914738,,0.6149622184369679
mLP + RELT,178,1,2,282.1784411747292,626.3568823494584,735.522170803188,4.280767029217191,,,,0.2513495433488403,1.0145169720329632
PC + dLP + rLP,178,1,2,256.2999042568116,574.5998085136233,683.7650969673529,8.266559338290392,-0.6367460131786734,-0.12906049631635727,0.8687860334549207,,
PC + dLP + mLP,178,1,2,252.8532413475084,567.7064826950168,676.8717711487465,6.539777989806972,-0.7173059023020218,-0.1979875765131222,,1.081251655080763,
PC + dLP + RELT,178,1,2,203.16267674249886,468.3253534849977,577.4906419387272,9.924817545190177,-0.6712878781618671,0.11614687947589306,,,0.5035281676615019
PC + rLP + mLP,178,1,2,219.53753249603093,501.07506499206187,610.2403534457915,7.557173835107,-0.8933252302966,,1.6039069176506493,1.4520592746860077,
PC + rLP + RELT,178,1,2,178.7437599298484,419.4875198596968,528.6528083134265,9.179686955058576,-0.8445875631503578,,1.0968500987713348,,0.559960350475953
PC + mLP + RELT,178,1,2,200.37047994429741,462.74095988859483,571.9062483423245,7.455848593775495,-0.8204647132730579,,,0.5010495380661018,0.566273822465297
dLP + rLP + mLP,178,1,2,283.759688653442,629.519377306884,738.6846657606137,9.969413881248254,,-0.4094115983079246,0.7048629672028386,0.6825486380967378,
dLP + rLP + RELT,178,1,2,248.82898918549748,559.6579783709949,668.8232668247247,4.2233999632795465,,-0.8039503251114902,1.254110985191343,,0.9807726415908399
dLP + mLP + RELT,178,1,2,258.37208325332483,578.7441665066494,687.9094549603792,3.3141792956130702,,-0.8954713167426455,,0.3021041544263063,1.1449353740058583
rLP + mLP + RELT,178,1,2,275.8390316268238,613.6780632536476,722.8433517073773,6.677727223889202,,,0.6509415166663437,0.39264422562193296,0.6372465831232514
PC + dLP + rLP + mLP,178,1,2,219.1631623332872,500.3263246665744,609.491613120304,10.061748498292197,-0.6405204528512666,-0.05925416308341772,1.1901176252126604,1.0757235652638182,
PC + dLP + rLP + RELT,178,1,2,178.4081552683004,418.8163105366008,527.9815989903303,6.655084536321728,-1.2201808668048175,0.1033820431915794,1.4897858629677705,,0.7890651596832142
PC + dLP + mLP + RELT,178,1,2,197.62935383638188,457.25870767276376,566.4239961264934,9.007778169868033,-0.8130004825087409,0.2249214583568224,,0.5345163774869719,0.5218383905363038
PC + rLP + mLP + RELT,178,1,2,170.25094988789544,402.5018997757909,511.66718822952055,6.20014627839911,-1.250998457504184,,1.938359179018288,1.0455018505909646,0.6843602275608646
dLP + rLP + mLP + RELT,178,1,2,246.24654999082532,554.4930999816506,663.6583884353803,9.38614480657424,,-0.3581494803184096,0.6736265246404869,0.3183277431989875,0.3980330743920361
PC + dLP + rLP + mLP + RELT,178,1,2,168.1114165863879,398.22283317277567,507.3881216265054,11.54487444648603,-0.7729423407326824,0.16571596615811815,1.0308819448151672,0.6622051378870591,0.3913324239924125
PC,179,1,1,331.4760709079185,724.952141815837,834.1174302695666,2.5497867014021582,-0.9387643624698704,,,,
dLP,179,1,1,330.45966489732604,722.919329794652,832.0846182483816,6.6375090407969815,,-0.6123577297845125,,,
rLP,179,1,1,287.93431319615416,637.8686263923083,747.0339148460381,5.058774997294552,,,-2.27570278552032,,
mLP,179,1,1,341.3655870531345,744.7311741062691,853.8964625599988,7.582639795303197,,,,-0.17716274045864336,
RELT,179,1,1,216.28049981663548,494.56099963327097,603.7262880870006,4.695213402072478,,,,,0.9751094828335004
PC + dLP,179,1,1,325.8389842517118,713.6779685034236,822.8432569571534,8.42009070547407,-0.19070948325237966,-0.3454956764770208,,,
PC + rLP,179,1,1,285.6066148250331,633.2132296500662,742.3785181037957,7.645851121294153,-0.12906269394177067,,-1.3884905586795886,,
PC + mLP,179,1,1,331.4489701221214,724.8979402442427,834.0632286979726,5.639780999918367,-0.4391122790516325,,,0.024308864065446124,
PC + RELT,179,1,1,202.1328263602328,466.2656527204656,575.4309411741953,11.27234757056606,-0.2933425074315917,,,,0.4356618854753229
dLP + rLP,179,1,1,273.73726391762824,609.4745278352565,718.639816288986,11.656233627171671,,-0.35305092035052843,-0.9398902617198164,,
dLP + mLP,179,1,1,330.4071915624672,722.8143831249344,831.9796715786639,4.327199055517196,,-0.9753409547256744,,0.041899086442608965,
dLP + RELT,179,1,1,213.5224936336417,489.0449872672834,598.2102757210131,4.250063307429275,,0.6179538430892254,,,1.1910137256028823
rLP + mLP,179,1,1,278.599018833349,619.198037666698,728.3633261204277,3.532444030440122,,,-3.1927612450848164,-0.5986763884214538,
rLP + RELT,179,1,1,189.05924071983037,440.11848143966074,549.2837698933904,5.456429466543415,,,-1.6095711002130926,,0.8337273344127718
mLP + RELT,179,1,1,215.3713567651233,492.74271353024653,601.9080019839763,2.3903155992533787,,,,-0.36976607036837256,1.9275618199393172
PC + dLP + rLP,179,1,1,273.4720466734848,608.9440933469696,718.1093818006993,6.772268775596057,0.06074908714166645,-0.6532676792462513,-1.6656523301066808,,
PC + dLP + mLP,179,1,1,324.21115578760543,710.4223115752109,819.5876000289404,4.632000355573244,-0.4548493101682531,-0.7655886451611565,,0.25782608668531515,
PC + dLP + RELT,179,1,1,193.9037087358353,449.8074174716707,558.9727059254003,6.132249557505367,-0.6676706244627935,0.8437803670281646,,,0.9207528670646759
PC + rLP + mLP,179,1,1,277.055304797276,616.110609594552,725.2758980482815,11.169101297548313,0.11255791790593477,,-1.1117522338383083,-0.2753841820274604,
PC + rLP + RELT,179,1,1,185.55508704761047,433.11017409522094,542.2754625489506,6.735576854389316,-0.26831188595739275,,-1.0928414801373079,,0.6939406671766337
PC + mLP + RELT,179,1,1,202.07767549517948,466.15535099035895,575.3206394440888,5.333882042878979,-0.6334816401853505,,,0.05115277086355533,0.9157972801344242
dLP + rLP + mLP,179,1,1,272.57274927066794,607.1454985413358,716.3107869950653,3.4213481602113345,,-0.9891615272442226,-3.2098591401594714,-0.2790499129671635,
dLP + rLP + RELT,179,1,1,186.7709795900713,435.5419591801426,544.7072476338723,6.4020665901808025,,0.40028459318861065,-1.3779770612226483,,0.7982364426611432
dLP + mLP + RELT,179,1,1,211.60176450187396,485.2035290037479,594.3688174574775,6.980347083861346,,0.4646017875946682,,-0.1837972630616758,0.7337933341469564
rLP + mLP + RELT,179,1,1,184.8350593057974,431.6701186115947,540.8354070653244,6.093731678529875,,,-1.503560376266633,-0.3596241464066512,0.7723859906394187
PC + dLP + rLP + mLP,179,1,1,270.0585372199007,602.1170744398014,711.2823628935312,5.78472528554433,0.2839532084632567,-0.6435896004120589,-2.1450551237207955,-0.3630140578865738,
PC + dLP + rLP + RELT,179,1,1,180.67008868268434,423.3401773653687,532.5054658190983,5.614472077365898,-0.4526095547426717,0.7266018098275169,-1.217241869863244,,0.9655585805088434
PC + dLP + mLP + RELT,179,1,1,193.893703263908,449.787406527816,558.9526949815456,7.924773191393262,-0.5216619445566275,0.6511476690150393,,0.01441995721131615,0.7121449300166424
PC + rLP + mLP + RELT,179,1,1,183.96193456145497,429.92386912290993,539.0891575766395,8.57029744285329,-0.12521059931756878,,-0.9538614091189158,-0.19052117429337911,0.5573799044421871
dLP + rLP + mLP + RELT,179,1,1,181.3391520605603,424.6783041211206,533.8435925748503,8.029250816074157,,0.4207408191036387,-1.1477204812314854,-0.29648803907367643,0.6536354503493678
PC + dLP + rLP + mLP + RELT,179,1,1,179.30327257348668,420.60654514697336,529.771833600703,6.648078071223421,-0.2644367302543089,0.6072361677980058,-1.142911712419729,-0.22114351731802728,0.8151876876133176
PC,180,1,1,296.7743691728293,655.5487383456586,764.7140267993883,7.97516846435108,0.8986807701183853,,,,
dLP,180,1,1,329.8108538722405,721.621707744481,830.7869961982108,7.612127250743858,,0.7587563521336407,,,
rLP,180,1,1,345.3472121537654,752.6944243075308,861.8597127612605,3.8135934324988563,,,-0.4534949360457989,,
mLP,180,1,1,346.11123307451425,754.2224661490285,863.3877546027582,6.634811229343349,,,,-0.11283167334810172,
RELT,180,1,1,279.8259793679731,621.6519587359463,730.8172471896759,3.3453562972839843,,,,,0.7580612569882741
PC + dLP,180,1,1,296.5750824108357,655.1501648216714,764.3154532754012,10.183045108586553,0.7414175461950725,-0.08912171883286724,,,
PC + rLP,180,1,1,295.30293113175594,652.6058622635119,761.7711507172415,11.192896751207387,0.6805476695385848,,0.1825812713621497,,
PC + mLP,180,1,1,275.7970376579533,613.5940753159066,722.7593637696363,5.297095073329436,2.5884978288421903,,,1.5830051408848655,
PC + RELT,180,1,1,267.0790874884888,596.1581749769774,705.3234634307072,9.74164528420069,0.4058363734418816,,,,0.20159436107887346
dLP + rLP,180,1,1,329.5719953114409,721.1439906228818,830.3092790766115,7.36909726677005,,0.8225481029543577,0.10954155970581812,,
dLP + mLP,180,1,1,329.80004567809965,721.6000913561992,830.7653798099291,6.866000111366329,,0.8382516187242368,,-0.016565055401313363,
dLP + RELT,180,1,1,274.2016913019622,610.4033826039245,719.5686710576541,8.413715139462003,,0.3919008863850235,,,0.2820626302549068
rLP + mLP,180,1,1,345.27003023570984,752.5400604714197,861.7053489251496,8.499385918727134,,,-0.18245675259968835,-0.03853591111730999,
rLP + RELT,180,1,1,278.0530673903879,618.1061347807757,727.2714232345055,9.06291926355772,,,0.2597124443773248,,0.2962968185391337
mLP + RELT,180,1,1,250.36834884345427,562.7366976869085,671.9019861406383,9.220700860048856,,,,0.9208201318025252,0.43845191168821984
PC + dLP + rLP,180,1,1,295.29508205362714,652.5901641072543,761.7554525609837,4.017257929047702,1.9127796193323936,-0.047078137060361985,0.4971781913520058,,
PC + dLP + mLP,180,1,1,274.8227267062011,611.6454534124023,720.8107418661317,10.027220928124759,1.426858614182512,-0.2246313101573403,,0.8401207162235343,
PC + dLP + RELT,180,1,1,267.02069493634997,596.0413898726999,705.2066783264297,1.7005920993706674,2.4868213331848303,-0.2913580380252324,,,1.151457946453438
PC + rLP + mLP,180,1,1,275.7290631550708,613.4581263101416,722.6234147638713,10.314203750402447,1.332973834375001,,-0.04558062024175888,0.8275337010315431,
PC + rLP + RELT,180,1,1,261.62546403480803,585.2509280696161,694.4162165233458,4.493241937255134,1.0384602189604544,,0.9753710972488516,,0.4842448938983365
PC + mLP + RELT,180,1,1,201.5484529952106,465.0969059904213,574.262194444151,4.757360537894706,2.791785943473792,,,3.8656968527256184,0.8554319630590571
dLP + rLP + mLP,180,1,1,329.46635686628997,720.9327137325799,830.0980021863098,4.847907526967032,,1.2537347762302198,0.21492075047259734,-0.08032380106345838,
dLP + rLP + RELT,180,1,1,268.1906823091336,598.3813646182672,707.5466530719971,6.5756604734718875,,0.7210543658724812,0.7193347842968808,,0.40055843364717336
dLP + mLP + RELT,180,1,1,234.52163589407036,531.0432717881406,640.2085602418703,4.376209224176555,,1.393448684060902,,2.4848943247597663,0.9995030158750464
rLP + mLP + RELT,180,1,1,249.46612338827,560.9322467765401,670.0975352302696,1.8274751782836598,,,-1.0080947068452906,4.962420273224625,2.235011115381975
PC + dLP + rLP + mLP,180,1,1,274.4449167725651,610.8898335451303,720.0551219988597,7.107150699442372,2.043412136368448,-0.3855365084792697,-0.16522355557024934,1.235554854058479,
PC + dLP + rLP + RELT,180,1,1,261.3870250232412,584.7740500464822,693.939338500212,5.652415594427666,0.7313908538744399,0.18581450463421434,0.8265848784858983,,0.38985573024212705
PC + dLP + mLP + RELT,180,1,1,200.9806065166304,463.9612130332608,573.1265014869905,7.8398547566398715,1.6844387593910797,0.25958613129231256,,2.479220478045167,0.5399276774861774
PC + rLP + mLP + RELT,180,1,1,200.34017237388454,462.6803447477691,571.8456332014987,10.69878401437266,1.2916253865036311,,-0.2301715422945663,1.843324461293533,0.3914484668992905
dLP + rLP + mLP + RELT,180,1,1,234.47904685100963,530.9580937020194,640.1233821557489,8.964883698389869,,0.6895036928768552,0.04785527798406987,1.2002665317903738,0.4872244516027885
PC + dLP + rLP + mLP + RELT,180,1,1,199.99525047769336,461.99050095538666,571.1557894091163,7.580922048615985,1.8145749757134308,0.21445387976515376,-0.2983625237620079,2.7037818887471547,0.5688539107454135
